start_x,start_y,end_x,end_y,player_id,team_id,type_name,result_name,xt_value
56.297250000000005,11.879333333333333,56.297250000000005,12.110000000000001,Manuel Locatelli,Italy,carry,success,0.0
56.297250000000005,12.110000000000001,48.062250000000006,21.4025,Manuel Locatelli,Italy,pass,success,0.0
48.062250000000006,21.4025,49.98375,28.09416666666667,Giorgio Chiellini,Italy,carry,success,5e-05
49.98375,28.09416666666667,55.74825,65.65488888888889,Giorgio Chiellini,Italy,pass,success,8e-05
55.74825,65.65488888888889,56.57175,65.27044444444445,Alessandro Florenzi,Italy,carry,success,0.0
56.57175,65.27044444444445,75.52857142857144,65.88555555555556,Alessandro Florenzi,Italy,pass,success,0.00116
73.95428571428573,66.57755555555556,74.20285714285713,57.88911111111111,Domenico Berardi,Italy,pass,success,0.00033
30.797142857142862,10.110888888888889,35.354285714285716,7.342888888888888,Ozan Tufan,Turkey,pass,success,4e-05
69.64571428571429,60.657111111111114,70.14285714285714,60.657111111111114,Domenico Berardi,Italy,carry,success,0.0
70.14285714285714,60.657111111111114,76.35714285714286,59.04244444444445,Domenico Berardi,Italy,pass,success,0.00084
76.35714285714286,59.04244444444445,82.73714285714286,52.46416666666667,Alessandro Florenzi,Italy,carry,success,0.00161
82.73714285714286,52.46416666666667,92.85416666666667,38.43916666666666,Alessandro Florenzi,Italy,pass,success,0.03971
84.31142857142858,50.08083333333334,88.36312500000001,52.00583333333334,Alessandro Florenzi,Italy,carry,success,0.00306
88.36312500000001,52.00583333333334,93.67916666666667,61.04155555555556,Alessandro Florenzi,Italy,pass,success,0.0
93.67916666666667,61.04155555555556,93.67916666666667,61.04155555555556,Nicolò Barella,Italy,carry,success,0.0
93.67916666666667,61.04155555555556,90.37916666666666,55.81311111111111,Nicolò Barella,Italy,pass,success,0.00025
90.37916666666666,55.81311111111111,86.62937500000001,57.19711111111111,Alessandro Florenzi,Italy,carry,success,0.0
86.62937500000001,57.19711111111111,74.53428571428572,56.582,Alessandro Florenzi,Italy,pass,success,0.0
74.53428571428572,56.582,74.53428571428572,56.582,Jorge Luiz Frello Filho,Italy,carry,success,0.0
74.53428571428572,56.582,72.96000000000001,35.96725000000001,Jorge Luiz Frello Filho,Italy,pass,success,0.00023
72.96000000000001,35.96725000000001,72.96000000000001,35.96725000000001,Manuel Locatelli,Italy,carry,success,0.0
72.96000000000001,35.96725000000001,79.92,43.0225,Manuel Locatelli,Italy,pass,success,0.00083
79.92,43.0225,79.09142857142857,41.189166666666665,Domenico Berardi,Italy,carry,success,0.0
25.908571428571427,26.81083333333334,31.460000000000004,34.594750000000005,Hakan Çalhanoğlu,Turkey,carry,success,4e-05
31.460000000000004,34.594750000000005,31.211428571428574,22.7775,Hakan Çalhanoğlu,Turkey,pass,success,0.0
31.211428571428574,22.7775,34.60857142857143,21.769166666666663,Yusuf Yazıcı,Turkey,carry,success,0.00013
34.60857142857143,21.769166666666663,43.39575000000001,23.694166666666668,Yusuf Yazıcı,Turkey,pass,success,0.00011
43.39575000000001,23.694166666666668,43.39575000000001,22.960833333333333,Hakan Çalhanoğlu,Turkey,carry,success,0.0
43.39575000000001,22.960833333333333,32.45428571428572,16.635833333333338,Hakan Çalhanoğlu,Turkey,pass,success,0.0
32.45428571428572,16.635833333333338,32.45428571428572,16.635833333333338,Cengiz Umut Meraş,Turkey,carry,success,0.0
32.45428571428572,16.635833333333338,36.431428571428576,25.619166666666665,Cengiz Umut Meraş,Turkey,pass,success,2e-05
36.431428571428576,25.619166666666665,35.354285714285716,24.702499999999997,Yusuf Yazıcı,Turkey,carry,success,0.0
35.354285714285716,24.702499999999997,17.640625,18.194166666666668,Yusuf Yazıcı,Turkey,pass,success,0.0
17.640625,18.194166666666668,14.254166666666665,17.460833333333333,Caglar Söyüncü,Turkey,carry,success,0.0
14.254166666666665,17.460833333333333,4.0791666666666675,33.130750000000006,Caglar Söyüncü,Turkey,pass,success,0.00011
4.0791666666666675,33.130750000000006,6.4624999999999995,32.85625,Uğurcan Çakır,Turkey,carry,success,0.0
6.4624999999999995,32.85625,26.654285714285717,2.729555555555556,Uğurcan Çakır,Turkey,pass,success,0.0
26.654285714285717,2.729555555555556,25.908571428571427,2.8833333333333333,Cengiz Umut Meraş,Turkey,carry,success,0.0
25.908571428571427,2.8833333333333333,37.01142857142857,4.574888888888889,Cengiz Umut Meraş,Turkey,pass,success,8e-05
37.01142857142857,4.574888888888889,37.26,8.957555555555556,Hakan Çalhanoğlu,Turkey,carry,success,4e-05
37.26,8.957555555555556,84.22857142857141,64.886,Hakan Çalhanoğlu,Turkey,pass,success,0.00263
84.22857142857141,64.886,97.16250000000001,66.27,Mehmet Zeki Çelik,Turkey,carry,success,0.00154
10.220833333333331,0.038444444444444455,28.228571428571428,3.6522222222222225,Leonardo Spinazzola,Italy,pass,success,0.0001
76.77142857142857,64.34777777777778,69.72857142857143,63.04066666666667,Kenan Karaman,Turkey,carry,success,0.0
69.72857142857143,63.04066666666667,65.91714285714286,56.96644444444445,Kenan Karaman,Turkey,pass,success,1e-05
65.91714285714286,56.96644444444445,65.58571428571429,56.812666666666665,Ozan Tufan,Turkey,carry,success,0.0
65.58571428571429,56.812666666666665,65.42,48.33916666666667,Ozan Tufan,Turkey,pass,success,0.00028
65.42,48.33916666666667,65.42,47.42250000000001,Yusuf Yazıcı,Turkey,carry,success,0.0
65.42,47.42250000000001,61.94000000000001,55.12111111111111,Yusuf Yazıcı,Turkey,pass,success,0.0
61.94000000000001,55.12111111111111,61.94000000000001,55.12111111111111,Ozan Tufan,Turkey,carry,success,0.0
61.94000000000001,55.12111111111111,65.42,48.797500000000014,Ozan Tufan,Turkey,pass,success,0.00013
65.42,48.797500000000014,65.42,48.5225,Yusuf Yazıcı,Turkey,carry,success,0.0
65.42,48.5225,61.329750000000004,56.19755555555556,Yusuf Yazıcı,Turkey,pass,success,0.0
61.329750000000004,56.19755555555556,66.58,58.42733333333332,Ozan Tufan,Turkey,carry,success,0.00043
66.58,58.42733333333332,63.51428571428572,63.809555555555555,Ozan Tufan,Turkey,pass,success,0.0
63.51428571428572,63.809555555555555,63.51428571428572,63.809555555555555,Mehmet Zeki Çelik,Turkey,carry,success,0.0
63.51428571428572,63.809555555555555,41.81714285714286,48.98083333333334,Mehmet Zeki Çelik,Turkey,pass,success,0.0
41.81714285714286,48.98083333333334,41.81714285714286,48.98083333333334,Merih Demiral,Turkey,carry,success,0.0
41.81714285714286,48.98083333333334,48.24525,40.36416666666667,Merih Demiral,Turkey,pass,success,5e-05
48.24525,40.36416666666667,48.428250000000006,38.43916666666666,Okay Yokuşlu,Turkey,carry,success,0.0
48.428250000000006,38.43916666666666,43.57875,9.341999999999999,Okay Yokuşlu,Turkey,pass,success,0.0
43.57875,9.341999999999999,43.85325,9.341999999999999,Caglar Söyüncü,Turkey,carry,success,0.0
43.85325,9.341999999999999,63.18285714285715,2.8833333333333333,Caglar Söyüncü,Turkey,pass,success,0.00039
63.18285714285715,2.8833333333333333,63.18285714285715,3.1140000000000003,Cengiz Umut Meraş,Turkey,carry,success,0.0
63.18285714285715,3.1140000000000003,43.85325,3.882888888888889,Cengiz Umut Meraş,Turkey,pass,success,0.0
43.85325,3.882888888888889,39.745714285714286,4.190444444444445,Caglar Söyüncü,Turkey,carry,success,0.0
39.745714285714286,4.190444444444445,12.604166666666666,16.177500000000002,Caglar Söyüncü,Turkey,pass,success,0.0
12.604166666666666,16.177500000000002,13.0625,15.719166666666666,Uğurcan Çakır,Turkey,carry,success,0.0
13.0625,15.719166666666666,55.65675,46.322500000000005,Uğurcan Çakır,Turkey,pass,success,0.00038
55.65675,46.322500000000005,62.768571428571434,54.96733333333333,Ozan Tufan,Turkey,pass,success,0.00026
62.768571428571434,54.96733333333333,67.40857142857143,55.351777777777784,Kenan Karaman,Turkey,carry,success,0.00052
67.40857142857143,55.351777777777784,78.51142857142858,61.579777777777785,Kenan Karaman,Turkey,pass,success,0.00075
26.488571428571426,7.189111111111111,31.87428571428572,24.335833333333333,Giorgio Chiellini,Italy,pass,success,0.0
31.87428571428572,24.335833333333333,26.488571428571426,38.43916666666666,Jorge Luiz Frello Filho,Italy,pass,success,6e-05
26.488571428571426,38.43916666666666,39.24857142857143,33.95425,Leonardo Bonucci,Italy,carry,success,0.0
39.24857142857143,33.95425,46.689750000000004,13.977500000000001,Leonardo Bonucci,Italy,pass,success,0.00012
46.689750000000004,13.977500000000001,58.12725000000001,17.2775,Giorgio Chiellini,Italy,carry,success,0.00027
58.12725000000001,17.2775,73.37428571428572,19.4775,Giorgio Chiellini,Italy,pass,success,0.00166
